Date,Open,High,Low,Close,Volume,EMA_50,EMA_200,Below_EMA_200,EMA_score,EMA_trend,ST_state,ST_signal,MS_structure,MS_bias,Trend_score,Trend_band,Trend_agreement,Trend_description,RS_score,RS_state,RS_agreement,RSI_14,RSI_state,MACD,MACD_signal,MACD_state,Stoch_state,ROC_10,ROC_10_z,ROC_10_z_basis,ROC_score,ROC_state,Momentum_score,Momentum_band,Momentum_agreement,Momentum_divergence,Momentum_description,BB_state,ADX_regime,ADX_direction,ADX_rising,ATR_rising,DC_state,Volatility_score,Volatility_band,Volatility_trend,Volatility_change,Volatility_squeeze,Volatility_description,ATR_note,Vol_state,Vol_trend,Vol_price_confirm,CMF,CMF_state,MFI,MFI_state,Stage_name,Stage_substage,Stage_confidence,Stage_days,Prev_stage_name,Prev_stage_days,Final_decision,Final_score,Final_conviction,Final_blocker,Final_description,Final_description_5d_ago,Final_description_10d_ago
2021-07-27,196.8579475034693,198.4929803137246,191.5324149156229,194.00831604003903,650726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-07-28,195.12954157539124,195.12954157539124,186.90765739454784,189.1967010498047,361082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-07-29,191.2988618035629,191.2988618035629,186.1601866391204,186.674057006836,216861,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-07-30,186.86090225418903,189.1032273786972,184.1514248740455,184.8054351806641,211133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-02,185.08575472164293,186.8609278335184,183.59086159643184,184.0580139160156,172479,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-03,183.21709024397163,194.7090224383771,183.21709024397163,189.80392456054688,990084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-04,191.43901976943232,193.3543471800868,185.9266279596052,186.533920288086,359860,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-05,186.5806317707414,187.42151449160545,184.52516443589155,186.6273498535156,167385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-06,186.81418496006265,189.8506746344154,186.76746688303223,187.234619140625,103798,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-09,187.23461059676683,188.16891506931827,184.9922855651853,185.4127197265625,86883,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-10,184.99230206233955,186.6740531141775,177.42442945724684,178.8726043701172,255924,,,,,,Uptrend,Hold,,,,,,,,,,,,,,,,-7.8016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-11,177.51787755975172,179.80692102438238,169.48285213608327,174.34124755859375,269796,,,,,,Uptrend,Hold,,,,,,,,,,,,,,,,-7.8519,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-12,174.7149623325893,181.25509461241884,174.7149623325893,179.8536376953125,148467,,,,,,Uptrend,Hold,,,,,,,,,,,,,,,,-3.6537,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-13,179.6200837716276,182.4697160403426,177.75147431756645,178.54563903808594,87455,,,,,,Uptrend,Hold,,,,,,,,,,,,,,,,-3.3872,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-16,176.58353311639084,180.08717464647793,176.1163809123792,177.51783752441406,151812,,,,15.9,Strong Bear,Uptrend,Hold,,,,,,,,,,16.3366,Oversold,,,,,-3.5533,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.4348,Neutral,,,,,,,,,,,,,
2021-08-17,178.21860376568475,178.4521799174091,172.23905998408398,174.66824340820312,191965,,,,13.56,Strong Bear,Uptrend,Hold,,,,,,,,,,15.3896,Oversold,,,,,-7.9744,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.5217,Neutral,,,,,,,,,,,,,
2021-08-18,175.55583130983615,179.05947361316996,172.84635363113415,177.61131286621094,137238,,,,18.42,Strong Bear,Uptrend,Hold,,,,,,,,,,20.5145,Oversold,,,,Neutral,-4.7834,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.5348,Neutral,,,,,,,,,,,,,
2021-08-20,175.83611242490755,177.51786345629097,171.9120361892502,172.98648071289062,125819,,,,13.48,Strong Bear,Uptrend,Hold,,,,,,,,,,18.6072,Oversold,,,,Neutral,-7.3091,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.8315,Neutral,,,,,,,,,,,,,
2021-08-23,173.87407281131922,175.55580950293464,170.60400706773663,171.67845153808594,184255,,,,13.36,Strong Bear,Uptrend,Hold,,,,,,,,,,18.0948,Oversold,,,,Oversold,-8.3084,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.8374,Neutral,,,,,,,,,,,,,
2021-08-24,172.5660345401854,176.34997053404112,170.97771977605046,172.84632873535156,187333,,,,16.21,Strong Bear,Uptrend,Hold,,,,,,,,,,20.2076,Oversold,,,,Oversold,-6.7775,,,,,,,,,,Lower Half,,,,,,,,,,,,,,,,,,26.8321,Neutral,,,,,,,,,,,,,
2021-08-25,173.78063631031196,177.3309962474926,172.75289566184867,174.4346466064453,136289,,,,19.02,Strong Bear,Uptrend,Hold,,,,,,,,,,23.1125,Oversold,,,,Oversold,-2.4811,,,,,,,,,,Lower Half,,,,,,,,,,,,,Normal,,Weak Up,-0.282,Distribution,35.8029,Neutral,,,,,,,,,,,,,
2021-08-26,174.43466313499806,175.32224963930767,172.42591398017336,173.4069366455078,203003,,,,8.76,Strong Bear,Uptrend,Hold,,,,,,,,,,22.5407,Oversold,,,,Oversold,-0.5359,,,,,,,,,,Lower Half,,,,,Inside,,,,,,,,Normal,,Weak Down,-0.2706,Distribution,35.4373,Neutral,,,,,,,,,,,,,
2021-08-27,173.7339252522038,173.92078330773927,170.5572955390332,171.58502197265625,133248,,,,7.81,Strong Bear,Uptrend,Hold,,,,,,,,,,21.5241,Oversold,,,,Oversold,-4.5974,,,,,,,,,,Lower Half,,,,,Inside,,,,,,,,Normal,,Weak Down,-0.2476,Distribution,30.32,Neutral,,,,,,,,,,,,,
2021-08-30,175.6492653178439,175.6492653178439,171.86532882541687,173.45364379882812,168656,,,,9.79,Strong Bear,Uptrend,Hold,,,,,,,,,,25.2481,Oversold,,,,Oversold,-2.8519,,,,,,,,,,Lower Half,,,,,Inside,,,,,,,,Normal,,Weak Up,-0.22,Distribution,36.376,Neutral,,,,,,,,,,,,,
2021-08-31,173.50033858077583,179.1996015947636,172.61275217862493,176.63026428222656,223749,,,,17.84,Strong Bear,Uptrend,Hold,,,,,,,,,,31.2231,Neutral,,,,Neutral,-0.5,,,,,,,,,,Lower Half,,,,No,Inside,,,,,,,,Normal,,Confirmed Up,-0.1774,Distribution,46.5749,Neutral,,,,,,,,,,,,,
2021-09-01,178.8258732833711,180.2273300152356,177.05070045888473,178.03172302246094,127526,,,,28.37,Bear,Uptrend,Hold,,,,,,,,,,33.7395,Neutral,,,,Neutral,1.9256,,,,,,,,,,Upper Half,,,,No,Inside,,,,,,,,Normal,,Weak Up,-0.2779,Distribution,55.3895,Neutral,,,,,,,,,,,,,
2021-09-02,179.911655704533,184.1415537008112,179.7236631066149,181.650619506836,171000,,,,47.82,Neutral,Uptrend,Hold,,,,,,,,,,39.8586,Neutral,-3.2904,,,Neutral,2.2742,,,,,,,,,,Upper Half,,,,No,Inside,,,,,,,,Normal,,Confirmed Up,-0.2083,Distribution,55.9113,Neutral,,,,,,,,,,,,,
2021-09-03,182.7315855230757,185.50453009523605,178.59569104653283,183.1545867919922,185519,,,,51.43,Neutral,Uptrend,Hold,Range,,53.0,Neutral,Mixed,"Neutral - components mixed, low conviction",,,,42.2457,Neutral,-2.5446,,,Neutral,5.878,,,,,,,,,,Upper Half,Extreme,Bearish,,No,Inside,,,,,,,,Normal,,Confirmed Up,-0.2122,Distribution,57.8641,Neutral,,,,,,,,,,,,,
2021-09-06,183.15461054271103,185.97454287228047,181.8386335164947,183.95358276367188,184170,,,,51.38,Neutral,Uptrend,Hold,Range,,52.98,Neutral,Mixed,"Neutral - components mixed, low conviction",,,,43.528,Neutral,-1.8676,,,Overbought,7.1501,,,,,,,,,,Upper Half,Extreme,Bearish,,No,Inside,,,,,,,,Normal,,Confirmed Up,-0.1843,Distribution,65.0463,Neutral,,,,,,,,,,,,,
2021-09-07,184.2355820186328,188.3714771022921,182.44963058317032,184.517578125,250875,,,,51.18,Neutral,Uptrend,Hold,Range,,52.91,Neutral,Mixed,"Neutral - components mixed, low conviction",,,,44.4654,Neutral,-1.2708,,,Overbought,6.7524,,,,,,,,,,At Upper,Extreme,Bearish,,No,Inside,,,,,,,,Normal,,Confirmed Up,-0.1791,Distribution,73.9243,Neutral,,,,,,,,,,,,,
2021-09-08,185.4105471381532,186.5855189197638,182.35562050596565,183.24859619140625,76342,,,,89.69,Strong Bull,Uptrend,Hold,Range,,66.39,Bull,Mixed,"Bull - components mixed, low conviction",,,,42.7462,Neutral,-0.8901,,,Neutral,5.0529,,,,,,,,,,Upper Half,Strong,Bearish,,No,Inside,,,,,,,,Dry-up,,Weak Down,-0.1493,Distribution,69.9374,Neutral,,,,,,,,,,,,,
2021-09-09,183.95359738566404,184.47058788909607,181.46266270038,182.77862548828125,68550,,,,81.31,Strong Bull,Uptrend,Hold,Range,,63.46,Bull,Mixed,"Bull - components mixed, low conviction",,,,42.097,Neutral,-0.6191,,,Neutral,5.4044,,,,,,,,,,Upper Half,Strong,Bearish,,No,Inside,,,,,,,,Dry-up,,Weak Down,-0.1566,Distribution,71.5376,Neutral,,,,,,,,,,,,,
2021-09-13,187.99550131397967,188.18349394671,181.88564752127533,182.2146453857422,249955,,,,84.4,Strong Bull,Uptrend,Hold,Range,,84.54,Strong Bull,Bullish confirmed,"Strong Bull - all 4 components agree, strong ADX",,,,41.2867,Neutral,-0.4447,,,Neutral,6.195,,,,,,,,,,Upper Half,Strong,Bullish,No,No,Inside,,,,,,,,Normal,,Confirmed Down,-0.2468,Distribution,79.9965,Neutral,,,,,,,,,,,,,
2021-09-14,183.62458313815785,183.6715705318568,179.58267761882328,180.7106475830078,124926,,,,85.37,Strong Bull,Uptrend,Hold,Range,,64.88,Bull,Mixed,"Bull - components mixed, low conviction",,,,39.1239,Neutral,-0.423,,,Neutral,4.1838,,,,,,,,,,Upper Half,Trending,Bearish,No,No,Inside,,,,,,,,Normal,,Weak Down,-0.2434,Distribution,74.0498,Neutral,,,,,,,,,,,,,
2021-09-15,181.6506378514169,183.5305927062828,180.9456547808421,181.32164001464844,146362,,,,83.23,Strong Bull,Uptrend,Hold,Range,,64.13,Bull,Mixed,"Bull - components mixed, low conviction",,,,40.4878,Neutral,-0.3525,,,Neutral,2.656,,,,,,,,,,Upper Half,Trending,Bearish,No,No,Inside,,,,,,,,Normal,,Weak Up,-0.2618,Distribution,74.224,Neutral,,,,,,,,,,,,,
2021-09-16,182.2616223861784,186.6795278892889,180.89865794801185,184.37657165527344,241979,,,,86.21,Strong Bull,Uptrend,Hold,Range,,85.17,Strong Bull,Bullish confirmed,"Strong Bull - all 4 components agree, trending ADX",,,,46.8944,Neutral,-0.0495,-1.1608,bearish,Neutral,3.5639,,,,,,,,,,Upper Half,Trending,Bullish,No,No,Inside,,,,,,,,Normal,,Confirmed Up,-0.2305,Distribution,83.0616,Overbought,,,,,,,,,,,,,
2021-09-17,185.45758107587304,185.9275698701136,181.32167108080503,182.49664306640625,112236,,,,83.12,Strong Bull,Uptrend,Hold,Range,,84.09,Strong Bull,Bullish confirmed,"Strong Bull - all 4 components agree, trending ADX",,,,43.7716,Neutral,0.0385,-0.9209,bullish fading,Neutral,0.4657,,,,,,,,,,Upper Half,Trending,Bullish,No,No,Inside,,,,,,,,Normal,,Weak Down,-0.2711,Distribution,83.5232,Overbought,,,,,,,,,,,,,
2021-09-20,180.47565823842228,185.64553386504377,176.0577673897109,178.7366943359375,187269,,,,73.93,Bull,Uptrend,Hold,Range,,60.28,Bull,Mixed,"Bull - components mixed, low conviction",,,,38.2809,Neutral,-0.1929,-0.7753,bearish fading,Neutral,-2.4121,,,,,,,,,,Lower Half,Trending,Bearish,No,No,Inside,,,,,,,,Normal,,Confirmed Down,-0.2676,Distribution,75.8145,Neutral,,,,,,,,,,,,,
2021-09-21,176.95077384146006,181.18067281774995,176.76278119998656,179.9116973876953,74342,,,,72.34,Bull,Uptrend,Hold,Range,,61.87,Bull,Mixed,"Bull - components mixed, low conviction",,,,40.7809,Neutral,-0.2783,-0.6759,bearish fading,Neutral,-2.1972,,,,,,,,,,Upper Half,Trending,Bearish,No,Yes,Inside,,,,,,,,Dry-up,,Weak Up,-0.2349,Distribution,70.9301,Neutral,,,,,,,,,,,,,
2021-09-22,180.4286396654188,181.744616489702,178.2197016186287,179.34767150878906,55544,,,,28.07,Bear,Uptrend,Hold,Range,,46.64,Neutral,Mixed,"Neutral - components mixed, low conviction",,,,39.9445,Neutral,-0.387,-0.6182,bearish fading,Neutral,-2.8019,,,,,,,,,,Lower Half,Trending,Bearish,No,No,Inside,,,,,,,,Dry-up,,Weak Down,-0.2329,Distribution,69.9765,Neutral,,,,,,,,,,,,,
2021-09-23,179.62969609113213,182.5436175748493,179.62969609113213,180.9926605224609,70426,,,,25.67,Bear,Uptrend,Hold,Range,,47.32,Neutral,Mixed,"Neutral - components mixed, low conviction",,,,43.5791,Neutral,-0.3366,-0.5618,bearish fading,Neutral,-1.2311,,,,,,,,,,Upper Half,Trending,Bearish,No,No,Inside,,,,,,,,Dry-up,,Weak Up,-0.2276,Distribution,68.4918,Neutral,,,,,,,,,,,,,
2021-09-24,182.1206335431333,183.7655941041681,177.5617371082413,178.45472717285156,94225,,,,19.24,Strong Bear,Uptrend,Hold,Range,,43.94,Neutral,Mixed,"Neutral - components mixed, low conviction",,,,39.5974,Neutral,-0.4957,-0.5486,bearish fading,Neutral,-2.3656,,,,,,,,,,Lower Half,Trending,Bearish,No,Yes,Inside,,,,,,,,Normal,,Weak Down,-0.2366,Distribution,62.2001,Neutral,,,,,,,,,,,,,
2021-09-27,179.34768516665784,181.0866346963977,178.12571171637907,179.06568908691406,41792,,,,20.88,Bear,Uptrend,Hold,Range,,45.77,Neutral,Mixed,"No clear trend - ADX emerging, price ranging",,,,40.995,Neutral,-0.5659,-0.5521,Bearish crossover,Neutral,-1.7282,,,,,,,,,,Lower Half,Emerging,Bearish,No,No,Inside,,,,,,,,Dry-up,,Weak Up,-0.2313,Distribution,56.8691,Neutral,,,,,,,,,,,,,
2021-09-28,179.44168524394442,180.6166570287867,178.36071693905646,179.25369262695312,72270,,,,21.42,Bear,Uptrend,Hold,Range,,46.67,Neutral,Mixed,"No clear trend - ADX emerging, price ranging",,,,41.444,Neutral,-0.5995,-0.5616,bearish accelerating,Neutral,-0.8062,,,,,,,,,,Lower Half,Emerging,Bearish,No,No,Inside,,,,,,,,Normal,,Weak Up,-0.2351,Distribution,47.5541,Neutral,,,,,,,,,,,,,
2021-09-29,178.50170781607062,181.83863055360607,178.0317191021337,179.25369262695312,81883,,,,22.04,Bear,Uptrend,Hold,Range,,47.59,Neutral,Mixed,"No clear trend - ADX emerging, price ranging",,,,41.444,Neutral,-0.619,-0.5731,bearish accelerating,Neutral,-1.1405,,,,,,,,,,Lower Half,Emerging,Bearish,No,No,Inside,,,,,,,,Normal,,Flat,-0.2778,Distribution,52.4378,Neutral,,,,,,,,,,,,,
2021-09-30,179.86469390412245,183.29560591876813,178.26672073716298,181.69764709472656,104529,,,,24.88,Bear,Uptrend,Hold,Range,,57.19,Neutral,Mixed,"No clear trend - ADX emerging, price ranging",,,,47.4705,Neutral,-0.4323,-0.5449,Bullish crossover,Neutral,-1.453,,,,,,,,,,Upper Half,Emerging,Bullish,No,No,Inside,,,,,,,,Normal,,Weak Up,-0.2468,Distribution,57.6088,Neutral,,,,,,,,,,,,,
2021-10-01,180.6166495714953,181.41563608936644,174.36580567138589,175.63478088378906,394350,,,,15.87,Strong Bear,Uptrend,Hold,Range,,42.14,Neutral,Mixed,"No clear trend - ADX emerging, price ranging",,,,37.2331,Neutral,-0.7647,-0.5889,Bearish crossover,Neutral,-3.76,,,,,,,,,,Below Lower,Emerging,Bearish,No,Yes,Breakout Down,,,,,,,,High,,Confirmed Down,-0.3091,Distribution,39.2293,Neutral,,,,,,,,,,,,,
2021-10-04,176.5277549664371,182.6846096786889,176.05776627608074,179.48867797851562,1635631,,,,21.45,Bear,Uptrend,Hold,Range,,49.28,Neutral,Mixed,"No clear trend - ADX no trend, price ranging",,,,45.3073,Neutral,-0.709,-0.6129,bearish fading,Neutral,0.4207,,,,,,,,,,Lower Half,No Trend,Bearish,No,No,Inside,,,,,,,,High,,Confirmed Up,-0.2044,Distribution,70.6478,Neutral,,,,,,,,,,,,,
2021-10-05,179.5356957263118,188.46548163940065,179.5356957263118,185.8335418701172,783268,,,,76.02,Bull,Uptrend,Hold,Range,,74.14,Bull,Bullish confirmed,"Range with bullish lean - ADX no trend, direction not confirmed",,,,55.4647,Neutral,-0.1511,-0.5205,Bullish crossover,Neutral,3.2915,,,,,,,,,,At Upper,No Trend,Bullish,No,No,Inside,,,,,,,,High,,Confirmed Up,-0.114,Distribution,75.4986,Neutral,,,,,,,,,,,,,
2021-10-06,187.00849671480952,191.94337795538664,181.9796263420666,183.48358154296875,636213,,,,78.81,Bull,Uptrend,Hold,Range,,75.27,Strong Bull,Bullish confirmed,"Range with bullish lean - ADX no trend, direction not confirmed",,,,51.6395,Neutral,0.1002,-0.3964,bullish accelerating,Neutral,2.3061,,,,,,,,,,Upper Half,No Trend,Bullish,No,Yes,Inside,,,,,,,,High,,Confirmed Down,-0.1758,Distribution,77.7912,Neutral,,,,,,,,,,,,,
2021-10-07,186.0215388297709,201.0611786128483,186.0215388297709,199.0872344970703,1868928,181.3711,,,97.39,Strong Bull,Uptrend,Hold,Range,,82.73,Strong Bull,Bullish confirmed,"Range with bullish lean - ADX emerging, direction not confirmed",,,,67.612,Neutral,1.5407,-0.009,bullish accelerating,Neutral,9.9974,,,,,,,,,,Above Upper,Emerging,Bullish,Yes,Yes,Breakout Up,,,,,,,,High,Rising,Confirmed Up,0.0709,Accumulation,86.3677,Overbought,,,,,,,,,,,,,
