Date,Close,High,Low,Open,Volume
2021-07-27,50.3912239074707,52.58638848524909,49.90340955685328,51.70832116544648,905504
2021-07-28,50.3912239074707,51.17172612411294,49.46437589695198,50.44000459818682,1055995
2021-07-29,51.70831680297852,52.92785257663367,50.58634240252464,50.63512681085311,1227768
2021-07-30,50.3912239074707,51.70832116544648,49.9521902475694,51.70832116544648,699795
2021-08-02,50.44000625610352,51.17172780608066,50.244879765097295,50.8302555163877,577986
2021-08-03,50.14731979370117,50.976602751688006,49.854628188079126,50.68391486779432,544935
2021-08-04,47.85458755493164,50.73269299821444,47.51311899459647,50.58634720279756,1241912
2021-08-05,46.58626937866211,48.04971239579285,45.85454787009674,47.854585915829816,935993
2021-08-06,46.92774200439453,48.48875025799158,46.34236623537587,46.78139992300405,870885
2021-08-09,45.80577087402344,47.610682585330046,45.41551788262984,47.2204333156648,619299
2021-08-10,43.56182861328125,46.098462074733895,42.24472746382311,46.098462074733895,762067
2021-08-11,41.85447311401367,44.39110626928134,40.2446842551177,43.70816542848522,1119103
2021-08-12,50.09853363037109,50.19609873608391,42.00081594261902,42.00081594261902,3400800
2021-08-13,48.878997802734375,51.95222978579675,47.22043194188496,50.44000600116616,5252260
2021-08-16,47.61069107055664,50.48879716027052,47.31800313571247,48.78144653166234,1016060
2021-08-17,46.09845733642578,48.19606058751529,45.65942366506656,48.19606058751529,648465
2021-08-18,47.90337753295898,50.19610768251117,45.36674387997455,46.29359207993271,1914055
2021-08-20,46.43992614746094,49.31803165076981,45.5130818295842,47.80580786074495,1334770
2021-08-23,43.90328979492188,47.70824306583964,43.36669477510732,47.41555148982443,777020
2021-08-24,45.36673355102539,45.80576720070351,43.90329053325038,44.24475908204,766975
2021-08-25,45.36673355102539,46.439923608702514,45.02526500223578,45.22038776055667,394408
2021-08-26,44.73257446289063,45.805768267284975,44.2935445247178,45.56186109197646,397350
2021-08-27,45.36673355102539,45.80576720070351,44.73257342129833,45.12282638139622,386045
2021-08-30,51.31807327270508,52.19614067936715,45.708207685670295,45.85455349402348,5154874
2021-08-31,49.22047424316406,51.95223416872304,49.02534773668231,51.70832696605298,1706988
2021-09-01,48.14728164672852,49.61072490312426,47.80581304226097,49.22047560112259,783371
2021-09-02,49.75706481933594,51.22050790225759,48.34240242816604,48.43996753339775,1516029
2021-09-03,49.31803512573242,51.07416622245775,48.87900142111896,50.1473218392753,852553
2021-09-06,48.48874282836914,49.61071350069719,48.04970920801129,49.31802566103456,505650
2021-09-07,47.56190490722656,49.61072393761566,47.31799770257412,48.48875302925157,945056
2021-09-08,48.04971694946289,48.927784331646976,47.51312187000747,47.561902564189154,633833
2021-09-09,47.70824813842773,49.561940560492936,47.41555653129204,49.561940560492936,707324
2021-09-13,47.51312255859375,48.29362484199751,47.269215362422045,47.9033718394314,585683
