Date,Close,High,Low,Open,Volume
2021-07-27,168.49771118164062,174.22360530763012,166.68696918863853,169.81907595996532,616149
2021-07-28,165.6592254638672,168.6934624508194,163.7505992653283,167.32315561297642,462752
2021-07-29,167.02952575683594,170.01482069684653,165.65923378522243,165.65923378522243,351672
2021-07-30,167.56787109375,170.06377407437216,166.00182515683696,166.00182515683696,583232
2021-08-02,169.13392639160156,174.22360165519004,166.34438522253544,167.1274156327174,663355
2021-08-03,175.8875274658203,179.60691061822382,168.8402838236709,169.03603768746845,1733069
2021-08-04,171.04254150390625,180.87932584779563,169.32966912833066,175.20237441601842,1138402
2021-08-05,166.93165588378906,171.18935838625785,166.3933215623103,169.32967429576283,704651
2021-08-06,170.6020965576172,171.77663466231286,166.58907518692286,167.12740950763487,354036
2021-08-09,164.63150024414062,170.9935975747143,162.82075842647592,170.3084516184341,732090
2021-08-10,157.48638916015625,169.91696181799,155.43095107469466,164.68045979693008,666158
2021-08-11,152.9350128173828,159.63968975332082,146.8176123046875,157.68212158925832,1119457
2021-08-12,154.84365844726562,158.3183453665895,150.7327677678812,150.7327677678812,391730
2021-08-13,162.91864013671875,164.72939702560663,154.40321990248492,154.40321990248492,716574
2021-08-16,156.21395874023438,162.96756350610246,154.84365194791516,162.47817142350155,347431
2021-08-17,153.25534057617188,158.4821990359795,151.97329373073245,157.29876307577138,411954
2021-08-18,150.8884735107422,155.52360661548343,149.40917475083296,153.84707103056067,346671
2021-08-20,150.24746704101562,153.30467579461447,147.0916172914587,147.92989270272355,311171
2021-08-23,146.8943634033203,152.3677718080062,144.08370479695006,150.69123622817403,316161
2021-08-24,155.47430419921875,157.1508549461342,147.436786410821,148.32435970772408,415464
2021-08-25,152.61434936523438,156.8056966014363,151.6281500155398,156.8056966014363,284665
2021-08-26,151.430908203125,159.07395291331386,150.88849556888948,153.35399386249878,334329
2021-08-27,151.23367309570312,154.4881188422834,150.39539764691273,151.6774597840361,321745
2021-08-30,151.13504028320312,155.2770742666414,150.39539082015318,152.76226308263023,284057
2021-08-31,150.2967529296875,152.26915134109132,149.5571035254111,151.82536470816655,217608
2021-09-01,151.08570861816406,154.09361907209228,149.85295966558732,150.346059246618,284764
2021-09-02,155.57293701171875,159.3698102734428,150.93780338773047,151.97331564531038,649243
2021-09-03,156.50982666015625,159.91221125203217,155.81949015644634,156.70706351147234,363893
2021-09-06,164.30081176757812,165.87872164139847,158.63016571083924,158.97532644189027,891937
2021-09-07,166.223876953125,169.6262611585834,162.82149274766658,163.70906600188863,860725
2021-09-08,165.1883544921875,170.51382378190758,163.41319304621263,163.90629261186098,565409
2021-09-09,170.02073669433594,171.99313510168648,163.80769374974616,163.80769374974616,816889
2021-09-13,170.95765686035156,174.95175203785917,170.11938142534953,170.2180073758935,850172
2021-09-14,168.39352416992188,172.38763419501373,166.76630140513203,172.38763419501373,466645
2021-09-15,178.55137634277344,180.2279120498752,168.39352110815975,168.39352110815975,2086113
2021-09-16,178.7979278564453,182.3482361438397,177.1706900575423,179.58689026971285,918052
2021-09-17,171.45074462890625,180.22791188328296,170.36591944096926,179.48826245010943,786597
2021-09-20,170.21800231933594,180.03068217867212,167.703191137243,168.14697780509312,854187
2021-09-21,172.58485412597656,175.98723824053337,168.34419470066868,168.64005746023994,473410
2021-09-22,189.6461181640625,191.8157534973216,171.10556931509146,171.10556931509146,4928314
2021-09-23,200.59292602539065,207.101847243763,191.51989572721,192.16093428331703,6273973
2021-09-24,200.2970733642578,206.80597937460945,197.33847561913265,202.0722199727679,2417945
2021-09-27,194.8729858398437,201.92430474827864,193.2950609556172,201.18465528033624,811368
2021-09-28,188.955795288086,195.66193860979072,187.96959597039907,195.2674649019989,600007
2021-09-29,194.33056640625,196.9933013878335,186.39165938573484,186.39165938573484,1066078
2021-09-30,202.0722198486328,206.1156427837692,192.9991897787972,195.7112377101625,1269502
2021-10-01,203.25567626953125,211.04664451020471,201.184651776083,204.14324959631952,2105708
2021-10-04,205.37600708007807,209.4687282126911,201.28328594746512,204.09394496261385,888618
2021-10-05,201.62843322753903,207.00321611906008,200.39568416763944,204.24187026345,483487
2021-10-06,191.7171325683593,205.57323535761168,190.4350855525835,201.6284382673309,850613
2021-10-07,193.3936920166016,197.83158894157827,192.11162989530013,193.5909288702924,358067
2021-10-08,191.27333068847656,194.62641697738232,187.8709464784296,194.5771040080356,411288
2021-10-11,200.3463897705078,206.1156619250125,190.6323353067943,192.01300836260697,970323
2021-10-12,203.748764038086,209.5673333930096,200.3463647044348,201.08601411641013,948575
2021-10-13,208.13735961914065,211.835606893652,201.18465173341795,206.1156480994331,1121061
2021-10-14,203.748764038086,210.55353260897664,202.3680761068085,209.51802042257,688852
2021-10-18,202.61463928222656,208.53183496853083,200.2970800006815,204.1925641511904,572287
2021-10-19,200.050521850586,207.05252742556783,197.2398479973413,203.1570434372616,702540
2021-10-20,190.33645629882807,199.95189903931296,188.36405778795944,199.7053492254544,678815
2021-10-21,191.1747131347656,196.0070829982068,189.89265121746345,192.99917255136057,438696
2021-10-22,189.00506591796875,194.6264132554754,188.36404247333635,191.91436552352943,311458
2021-10-25,191.0268096923828,197.14124260815453,189.25164786568573,191.27335952808497,673880
2021-10-26,203.99533081054688,205.03082803488104,194.4291855813829,195.21814802942416,1026523
2021-10-27,226.5792694091797,231.11579181271543,200.9380898460081,203.15703807743645,5290598
2021-10-28,223.27549743652344,235.01127718595973,218.6403641111721,231.7568167496217,1817230
2021-10-29,217.1610870361328,226.8258433720621,215.13937542252296,217.11177406054088,1183404
2021-11-01,236.6878356933593,239.05470803101005,217.95004870096844,219.0348739671793,2095456
2021-11-02,230.1295928955078,236.8357355205744,227.8613316908149,235.7016124423308,834703
2021-11-03,245.46499633789065,248.22635734913945,230.1296094746721,230.1296094746721,2324037
2021-11-04,255.0311279296875,258.1376494974808,244.03499744174985,250.19874265420165,1536436
2021-11-08,268.7392883300781,279.9819534556137,257.25007339873514,258.0390207387541,3830442
2021-11-09,269.2323913574219,271.10616388604825,261.2441715286335,263.7096696179872,1405634
2021-11-10,256.066650390625,273.17721481049307,253.6011520620104,265.13969627849264,2099839
2021-11-11,259.27178955078125,263.6603884675774,249.5084225151244,251.4808211120819,1637480
2021-11-12,271.9444274902344,274.1140777535622,260.6524346909694,261.54003804186505,1709957
2021-11-15,281.954345703125,285.45537092646504,259.9127875292579,274.85372950983026,2602842
2021-11-16,280.1792297363281,285.9977996407713,274.2620338816915,283.68022524508905,819016
2021-11-17,269.9720458984375,280.08058825627853,268.34482314792126,278.15748767158755,473160
2021-11-18,259.27178955078125,271.1555091552987,255.9187179552363,271.1555091552987,521640
2021-11-22,249.3604736328125,265.13966082607527,246.5497998947304,259.46901542849645,535948
2021-11-23,252.91079711914065,258.3841906457826,243.98567629280413,244.6760277720253,309623
2021-11-24,253.4532012939453,264.0055450595343,251.7273526470021,256.9048985878317,337808
2021-11-25,257.8910827636719,262.32897902537945,254.53801160744155,254.53801160744155,382132
2021-11-26,245.36636352539065,257.3979907339655,242.90086552985457,254.43939313932225,316353
2021-11-29,237.47677612304688,247.53600519711307,236.68781373429127,236.68781373429127,369877
2021-11-30,239.3012542724609,249.0153234027006,236.7864580944845,238.1671310960483,341894
2021-12-01,240.53399658203125,246.25395537308967,239.2026365928668,242.3091582824572,170814
2021-12-02,243.5419006347656,247.73324742759303,238.8081412473428,240.53398992674232,263283
2021-12-03,253.7983856201172,257.98973247577504,242.60501799807776,242.60501799807776,550787
2021-12-06,252.71356201171875,260.3566063262195,251.5794388746561,255.8200836815558,393692
2021-12-07,251.97390747070312,260.75107474492063,248.6208360520193,255.37630690955748,185816
2021-12-08,251.3328857421875,255.4749045485196,249.5084111041592,253.1573603802159,140421
2021-12-09,264.84381103515625,266.1751861147613,251.77668530612704,252.0725481069512,983679
2021-12-10,257.7925109863281,265.78073195490543,256.51046383550187,263.26593558350913,519766
2021-12-13,251.0370178222656,260.25797162381946,249.11393232715488,259.76487200721635,384035
2021-12-14,254.83387756347656,257.6445514163924,249.656331554152,250.1987441457224,229212
2021-12-15,253.4532012939453,258.7293731767398,252.46700206712063,256.26387510967805,233993
2021-12-16,249.3111724853516,258.3842025420732,246.9442852652027,255.17905499145584,695364
2021-12-17,235.50439453125,249.261871679592,233.82785874027687,248.52222220873267,438270
2021-12-20,220.76071166992188,230.77062819856863,219.1334738524183,230.77062819856863,375876
2021-12-21,221.0565490722656,229.4885554101813,214.69556711496284,224.8534220873207,304750
2021-12-22,225.0999755859375,227.56547367559727,215.2379832272984,225.83962501283543,242330
2021-12-23,227.0723876953125,231.75683434700733,225.1493020795213,227.31893751908592,275794
2021-12-24,224.7055053710937,231.4609612118645,223.86722998841847,228.6009894031012,250268
2021-12-27,225.3465270996093,229.09408723388307,222.8317160194911,225.5930769104405,251783
2021-12-28,232.49647521972656,234.71542355162217,226.6779056131496,227.51616595405287,282236
2021-12-29,228.9461669921875,236.49060084789528,226.82584446538104,233.7292397317188,265082
2021-12-30,231.1157989501953,240.5339896958856,226.2834136235909,229.7844239509396,437233
2021-12-31,230.9678497314453,237.9205571041294,228.79821450013685,231.1157886404334,414930
2022-01-03,230.3761444091797,235.20851458043884,229.2913192450819,231.60889343737907,290520
2022-01-04,235.40576171875,240.53399489087508,230.37615449248,231.4609646558528,370097
2022-01-05,231.60888671875,236.342630811152,229.98164901980704,234.9619579589023,139543
2022-01-06,231.1650848388672,234.7154079532404,229.09407556232068,232.64438362848844,177324
2022-01-07,231.41165161132807,236.09609812206924,229.63650497213885,233.43336311507875,242707
2022-01-10,230.03097534179688,237.9698823235773,227.6641031582056,232.64439733818747,378261
2022-01-11,228.5516662597656,235.1591979381091,227.91064279439263,231.2144011094616,236988
2022-01-12,231.2637176513672,233.43335293099256,229.2913192065794,231.55958042772653,171441
2022-01-13,231.60888671875,234.419545392588,228.9954498258557,231.7568105785605,190492
2022-01-14,228.69960021972656,233.6305964732628,227.4175532323722,229.88305135914032,206478
2022-01-17,247.7825622558593,249.6563348168201,230.03097570618587,230.67199920119708,1272859
2022-01-18,232.5951232910156,249.50843616598817,231.2637481459456,249.50843616598817,582323
2022-01-19,230.080307006836,235.99750299476207,229.4392684125528,232.7430421917612,243955
2022-01-20,232.64439392089844,234.07439485269464,229.29132253536267,231.2144080373084,272309
2022-01-21,224.45895385742188,233.6305947841236,220.5634548067275,232.64439554054653,276224
2022-01-24,210.35630798339844,226.1354963546132,206.6087477355936,222.53585997850584,386894
2022-01-25,211.4904327392578,215.09006914278427,203.4529146207297,211.93421940593728,232952
2022-01-27,209.22218322753903,214.84353148437944,207.2004866261995,211.93423140302224,245859
2022-01-28,209.6659545898437,215.92831044061504,208.4332055977779,211.04662744167533,255999
2022-01-31,214.64627075195312,216.22419564481268,210.06045004490355,212.0328486368745,292645
2022-02-01,218.34451293945312,219.82381184838763,212.03284361394847,216.2241905225963,334627
2022-02-02,224.3603363037109,225.79032225073053,219.9717525153237,220.56346305467312,178054
2022-02-03,233.08819580078125,240.9284767292104,223.17689045433417,225.6423885480669,577522
2022-02-04,226.7765045166016,234.22231153504083,223.02894452239977,234.22231153504083,295967
2022-02-07,214.30108642578125,226.8258130957765,213.4628110972321,222.97964228430425,210756
2022-02-08,213.80799865722656,218.83760576207905,210.8000879597388,215.92832100806544,241061
2022-02-09,216.8159027099609,218.6896751928951,211.53973090812173,215.38590181444167,161224
2022-02-10,217.1117553710937,221.59896489595727,214.5476463913189,218.39381738508425,200848
2022-02-11,212.1314697265625,216.372114563596,210.1097582064613,215.9776408735206,149665
2022-02-14,210.3069763183593,218.44311959914,204.34046823614585,209.22215119497315,386886
2022-02-15,205.03082275390625,214.0052421538336,198.91639027343803,212.0328436086369,339391
2022-02-16,204.8335723876953,210.5535308008249,203.15703674458985,206.06632139706784,184734
2022-02-17,198.5219116210937,208.08804131652496,195.85917666128185,208.08804131652496,294373
2022-02-18,200.050521850586,202.76256976054933,196.9439852157041,198.62052091404027,187789
2022-02-21,195.6126251220703,203.8966927123841,193.2950508905793,195.7605489886735,274206
2022-02-22,189.39956665039065,192.70332506846776,184.0740817367492,184.0740817367492,206631
2022-02-23,187.82164001464844,199.2122441108244,186.3916541432961,190.9774745354757,192095
2022-02-24,174.55728149414062,186.09581065106096,172.58488283318988,178.60070476837268,319425
2022-02-25,194.47848510742188,201.5298186294337,179.9813594389656,179.9813594389656,695758
2022-02-28,190.23782348632807,195.0208957217961,183.5809787524615,191.32264864742567,263799
2022-03-02,187.67372131347656,192.99919127338848,186.24373540277853,187.37785852721336,270990
2022-03-03,191.6678466796875,193.34438253869885,188.85717255707465,189.4981961052177,246616
2022-03-04,183.7289276123047,189.69543622498475,181.65790311924,188.3640611868421,230981
2022-03-07,183.1865081787109,185.25753259463025,177.76241237799542,182.2003089422172,362965
2022-03-08,209.51803588867188,213.6107719659745,181.5099821070034,181.5099821070034,1174143
2022-03-09,211.7369842529297,217.85141683261267,203.50222922203795,205.1294520289464,712751
2022-03-10,210.9480133056641,218.93623324047752,208.82769093996,213.01903774749167,283085
2022-03-11,212.47662353515625,217.45693271351985,207.10184067954268,212.920410184114,849730
2022-03-14,216.4214324951172,220.9579552759488,213.56146055603227,213.56146055603227,489407
2022-03-15,213.75868225097656,220.90862663999425,209.91251128858048,220.90862663999425,206841
2022-03-16,220.61276245117188,227.41754609645488,216.22417893287107,216.22417893287107,586709
2022-03-17,218.24591064453125,224.9027559971544,215.3366256852485,223.86724371043823,198335
2022-03-21,213.068359375,221.89484000095203,212.0328471120208,221.89484000095203,167017
2022-03-22,214.30108642578125,216.9638212220471,211.73696251932944,213.31488723840832,116235
2022-03-23,216.6679534912109,223.5220346767493,215.58314343888253,216.9638162502841,521822
2022-03-24,216.6679534912109,222.48653759230064,215.4352045352434,215.97761708551013,216407
2022-03-25,215.8297119140625,221.2538077898737,213.61076360123064,216.9638350324496,258204
2022-03-28,210.80007934570312,216.71727455540707,208.4332072811038,216.71727455540707,175734
2022-03-29,212.96974182128903,214.9421404768198,210.0604568140228,212.7725049653775,293449
2022-03-30,212.92041015625,216.3228095769622,212.0328368584506,214.0545483125561,129520
2022-03-31,221.8455352783203,225.83964555653813,211.73699219118268,216.37212601174087,773671
2022-04-01,219.28140258789065,227.3189202116672,217.4569280115949,222.7823977803516,422521
2022-04-04,227.2203063964844,235.45507634229327,219.62657500681405,219.62657500681405,760164
2022-04-05,225.59307861328125,229.93234929737983,224.16309270930827,228.40375249725383,266523
2022-04-06,225.74099731445312,228.79822094113865,224.40963738531408,225.69169939160813,338612
2022-04-07,232.3485565185547,242.60502301706663,225.83963524759457,226.9244604754901,2309321
2022-04-08,241.076400756836,244.57741106192,229.3406358420989,234.12369311821675,1045797
2022-04-11,244.38018798828125,248.86739778425363,238.80815294995708,241.6188269562824,715364
