Date,Close,High,Low,Open,Volume
2021-07-27,96.8703842163086,97.91628857674124,91.69068547800676,93.8322868642809,873923
2021-07-28,94.1809310913086,97.46804512032767,93.63307495333198,96.72097271378512,508161
2021-07-29,93.334228515625,95.02759693499004,92.63696408387092,93.88208456886916,260776
2021-07-30,93.981689453125,95.62524995667782,93.38403316081818,93.38403316081818,296391
2021-08-02,93.58325958251952,95.02760401245682,93.13501921438105,94.23072380286294,336319
2021-08-03,92.63697814941406,94.18093082508302,92.3879540146038,93.63307468865509,200277
2021-08-04,89.499267578125,94.0813098851475,88.25414697297687,93.43385325016094,333839
2021-08-05,92.28833770751952,92.93580192060926,87.75609581550424,90.54516891822333,624806
2021-08-06,90.34593963623048,92.88598847347336,89.94750715946577,92.138916180121,267006
2021-08-09,88.901611328125,91.14282842043067,88.15453896402312,90.2463400635858,262997
2021-08-10,84.12034606933594,89.5490765337224,82.97484117832714,88.25414804873876,440515
2021-08-11,84.41917419433594,85.96312673272054,80.78342062946558,84.26975820681278,365723
2021-08-12,86.46117401123047,87.50707071321347,84.7180052416461,84.7180052416461,135400
2021-08-13,85.31565856933594,88.45336376358011,84.8674106275225,87.10862753775228,180336
2021-08-16,84.91722869873047,86.56078948378986,84.767812700159,85.61449322591281,103268
2021-08-17,83.3732681274414,85.26585286382564,83.12424402001224,84.91722063334733,105554
2021-08-18,82.37598419189453,83.92178357745982,81.77761293605431,82.97435544773475,115343
2021-08-20,78.98519897460938,83.12394529906555,77.88818380165425,77.88818380165425,232185
2021-08-23,83.4729995727539,86.96350744798477,80.28168113030988,81.72774563513848,724115
2021-08-24,82.87462615966797,84.66974749227721,81.8274783895652,84.17110352307499,176547
2021-08-25,84.81934356689453,85.76676408011214,83.02422220545739,83.82205561247463,161482
2021-08-26,95.93909454345705,97.93367037686532,81.5781546298798,84.76947291985186,2982925
2021-08-27,100.17756652832033,107.45777124302246,99.28001350513206,100.72607791689344,8243711
2021-08-30,97.1358413696289,102.7206519952002,96.78679213216246,102.22200805347596,1338571
2021-08-31,96.88652801513672,98.93096379280158,94.0941186496635,97.53476671876837,811918
2021-09-01,116.23391723632812,116.23391723632812,97.03612360087295,97.93367669686651,10938588
2021-09-02,139.470703125,139.470703125,121.5195153469402,122.06802667337358,14162887
2021-09-03,153.3828887939453,153.3828887939453,142.512441076505,153.3828887939453,7914818
2021-09-06,168.6912384033203,168.6912384033203,160.16443922405563,161.56063616568582,3825960
2021-09-07,185.54542541503903,185.54542541503903,174.52539056717342,185.54542541503903,6474372
2021-09-08,194.82020568847656,194.82020568847656,189.48470910820407,191.1800955672699,1047749
2021-09-09,204.5437469482422,204.5437469482422,194.82019027638708,204.5437469482422,4215901
2021-09-13,214.7659606933593,214.7659606933593,205.4413125094858,212.9209719455108,1622201
2021-09-14,225.48681640625,225.48681640625,225.48681640625,225.48681640625,1542820
2021-09-15,214.21743774414065,236.75613449933485,214.21743774414065,236.75613449933485,6049865
2021-09-16,203.5464782714844,207.4358952198948,203.5464782714844,204.59361845323647,823421
2021-09-17,193.3740997314453,193.3740997314453,193.3740997314453,193.3740997314453,225797
2021-09-20,183.75030517578125,183.75030517578125,183.75030517578125,183.75030517578125,135436
2021-09-21,177.0186004638672,192.92533926488568,174.57524817700195,181.05761946159427,6596636
2021-09-22,185.84458923339844,185.84458923339844,179.51180556135554,179.51180556135554,413825
2021-09-23,194.6207275390625,195.11937148891136,189.7340229175056,195.11937148891136,2219571
2021-09-24,204.3442840576172,204.3442840576172,198.60987864848428,200.45486734534148,1729965
2021-09-27,214.5166473388672,214.5166473388672,214.5166473388672,214.5166473388672,468535
2021-09-28,205.9898376464844,225.23749892205467,203.795807109106,225.23749892205467,3836898
2021-09-29,205.6407623291016,213.27002390910977,196.4657166750669,196.4657166750669,1496085
2021-09-30,204.6434783935547,212.3225923435685,203.7957927909501,209.43046345895485,561662
2021-10-01,214.8656768798828,214.8656768798828,201.75134696780947,204.34428639991296,836038
2021-10-04,214.267318725586,225.5865276470313,210.47762153257352,225.5865276470313,2773019
2021-10-05,212.4722137451172,217.9074303605135,210.427770279489,214.26733520804453,629589
2021-10-06,205.74050903320312,216.7106765847637,204.39416420127623,215.4141991942797,724736
2021-10-07,207.0369873046875,213.768681058154,205.93996445790063,207.38602896146028,509169
2021-10-08,203.5464782714844,208.4331831776828,202.94809940984896,207.4358952198948,524350
2021-10-11,203.9453887939453,211.42504852966456,203.44674481156403,204.5437676597656,690993
2021-10-12,204.99253845214844,207.9345348222189,201.95080720143568,204.99253845214844,570011
2021-10-13,215.2147216796875,215.2147216796875,206.8873620217694,211.42502479553187,1199775
2021-10-14,225.93557739257807,225.93557739257807,216.41147487863185,224.4396455385784,3260446
2021-10-18,237.2049560546875,237.2049560546875,218.05701434794565,234.2629442910843,2932538
2021-10-19,228.47866821289065,249.0227902033293,225.387069578611,242.3409641929313,1920100
2021-10-20,225.3372039794922,238.75072354923952,217.059711144948,220.40063178613465,2022795
2021-10-21,222.843978881836,233.7144261549778,220.40062656296743,229.37621768996613,497956
2021-10-22,214.8158264160156,232.36810108260897,211.7242427852749,224.3399297399216,746728
2021-10-25,205.69064331054688,222.3952167672822,204.0949764754781,219.40335286458333,689656
2021-10-26,215.9626922607422,215.9626922607422,204.4440142670909,204.4440142670909,1086060
2021-10-27,212.6217803955078,221.1485951106745,210.42775002639155,217.15944345140645,637809
2021-10-28,207.98440551757807,216.46135311302203,204.842939337058,214.41690976711013,434988
2021-10-29,209.28086853027344,213.41960716163263,203.4965957599817,207.98439123767963,383079
2021-11-01,211.9735412597656,219.40333289853024,204.4440147463577,205.44130262316924,509907
2021-11-02,212.6217803955078,217.40876543011072,211.4250379412086,213.66893574954688,230790
2021-11-03,207.3860321044922,214.666237391687,206.43861156831224,214.26732828721345,229736
2021-11-04,209.3307342529297,210.42775708297887,207.4358932381972,209.43046913471832,96641
2021-11-08,209.9291076660156,214.31716843763024,207.43588786000592,209.9291076660156,360145
2021-11-09,220.400634765625,220.400634765625,210.4776228049525,210.92639933452347,1097374
2021-11-10,219.2537536621093,227.0824546452201,217.95727633230712,220.4006286745849,561794
2021-11-11,214.0179901123047,219.2038841654301,209.4304596706519,219.2038841654301,258516
2021-11-12,214.8656768798828,218.8049610756557,212.4223245471178,218.8049610756557,184444
2021-11-15,211.82394409179688,217.0098533510772,210.42774711731724,217.0098533510772,213092
2021-11-16,211.7740936279297,215.41418840993143,210.0786920081861,210.42774886340527,377767
2021-11-17,216.16213989257807,222.3453214734754,209.9290908760678,209.9290908760678,1120347
2021-11-18,211.5746307373047,218.50579410580275,206.4386039246916,218.2066046798219,557781
2021-11-22,204.59361267089844,213.61907147727825,201.45216177961444,213.41961693483907,403227
2021-11-23,214.8158264160156,214.8158264160156,206.0895565255743,211.4250533455498,728788
2021-11-24,212.9209747314453,221.39792220318904,211.67436480913003,221.39792220318904,535594
2021-11-25,212.1231384277344,219.1041538969328,208.4830435914719,214.31716881742983,458274
2021-11-26,210.5773468017578,217.10958598741823,207.43589581271067,211.1258582235901,542771
2021-11-29,203.2472686767578,209.3805829217126,200.0559505719244,206.43858678159123,397805
2021-11-30,204.4440155029297,210.9263867261933,202.1502503342938,207.83478820967463,425242
2021-12-01,204.693359375,208.4331893270402,201.7513628562098,204.4440373781973,256802
2021-12-02,207.0868377685547,209.43047054976464,204.7432202047512,204.9426747522697,320910
2021-12-03,206.4385986328125,214.41690196161684,205.7405001350233,207.43588654891303,256414
2021-12-06,204.5437469482422,209.1312619911872,203.6960461770671,208.1339741274072,149899
2021-12-07,207.4358825683593,209.92910231076755,205.09224992353344,205.09224992353344,259829
2021-12-08,213.3697509765625,216.4114822264524,209.58005377427705,214.4169063533976,604083
2021-12-09,211.5746307373047,215.3144605185491,209.5302026308161,214.8158165477165,156679
2021-12-10,222.1459045410156,222.1459045410156,208.4331943841628,211.3751909743334,516890
2021-12-13,233.21578979492188,233.21578979492188,221.6472436565917,233.21578979492188,3056905
2021-12-14,244.83419799804688,244.83419799804688,229.7252912553949,236.3572502058538,1014232
2021-12-15,232.61740112304688,257.0509545100336,232.61740112304688,253.01193549849955,4141602
2021-12-16,220.9990234375,239.9474951417428,220.9990234375,232.2683654876767,1251249
2021-12-17,213.9182586669922,223.2429067984132,210.52748582869688,222.3952059801364,851238
2021-12-20,205.09225463867188,210.12856167760387,203.4467356578137,206.43859941748747,550517
2021-12-21,214.7659606933593,215.3144568780764,206.5383353137319,206.5383353137319,656241
2021-12-22,215.4640655517578,219.2537628212584,213.4196222021345,216.4114860647813,267323
2021-12-23,214.06784057617188,218.3063141299493,212.47218907460493,216.4114732163993,230285
2021-12-24,214.4169158935547,222.39521974075672,213.5692150228267,214.1177264558032,301676
2021-12-27,214.71609497070312,217.3589019056038,210.07869695283915,213.02070852846083,168011
2021-12-28,216.16213989257807,220.40061322380515,215.4141740105969,216.3615944176255,188056
2021-12-29,214.8158264160156,218.3562018150475,213.91827331424733,217.10959183069875,140840
2021-12-30,216.1122894287109,223.39249429520555,210.87652784366708,215.41419092751963,343786
2021-12-31,215.4141845703125,219.4033361364294,214.41689667878327,217.4586277914285,158190
2022-01-03,216.51119995117188,221.3480369296253,215.8130862769948,217.209298407944,246754
2022-01-04,218.95455932617188,222.39519950371232,216.41147216280527,219.3534683952701,256385
2022-01-05,217.1594390869141,220.00171567398056,215.7632421211935,217.40876106060745,146572
2022-01-06,217.25917053222656,219.3035985103004,214.4168939900475,215.41418186907097,177289
2022-01-07,228.07974243164065,228.07974243164065,214.5664881805167,217.2591777168499,1063815
2022-01-10,222.0960235595703,235.2602214642717,216.71067471318543,229.87487261788684,520887
2022-01-11,217.25917053222656,222.9437083991793,215.41418186907097,216.51120462295896,495467
2022-01-12,213.6190795898437,220.0017317121332,211.6743710967472,219.85212938656773,453524
2022-01-13,215.6136474609375,216.31174596858068,212.6217836704044,214.41690498820552,245670
2022-01-14,220.9491577148437,226.38437422883885,216.6608163049129,218.2066157363005,1311776
2022-01-17,219.4532012939453,222.7941065654064,218.7052353830712,222.7941065654064,230325
2022-01-18,214.21743774414065,222.1458732754745,212.5719036264717,219.6027861608264,269762
2022-01-19,217.3090362548828,219.9518584289516,214.61636185768955,219.4033470179256,140015
2022-01-20,216.4613494873047,220.40063378984087,215.41419411133776,215.5637812147304,145125
2022-01-21,214.3670196533203,216.3117279113456,211.97353490765923,214.4168870891476,158022
2022-01-24,203.9952545166016,215.41419857342447,203.6960650862127,214.46677805836524,313570
2022-01-25,208.38330078125,209.23100157149537,194.77032722137045,199.45757724310224,271878
2022-01-27,206.3388671875,207.43589000042627,198.01152207994585,204.3442913221113,187576
2022-01-28,207.6353302001953,212.42231498992825,202.1003795126105,208.43316353471832,173095
2022-01-31,199.3578491210937,204.59361070109523,198.1611066605746,199.4575840000562,535947
2022-02-01,209.28086853027344,209.28086853027344,199.00880028228383,201.4521525544383,1250870
2022-02-02,219.7025146484375,219.7025146484375,215.1149844880176,219.7025146484375,719575
2022-02-03,213.2201538085937,227.3816387953493,211.3252976881892,227.3816387953493,1122455
2022-02-04,210.82667541503903,214.217463718174,209.3307434270873,214.217463718174,245954
2022-02-07,207.7350616455078,212.1231220868652,206.438584400478,212.1231220868652,193466
2022-02-08,205.6407623291016,209.48032683839384,202.44944408649025,208.9318154488656,169831
2022-02-09,205.4413146972656,209.1312770148517,204.59361386519305,208.03426941632952,90440
2022-02-10,215.71337890625,215.71337890625,215.71337890625,215.71337890625,171656
2022-02-11,217.1095733642578,224.19032356006232,215.41418697322743,224.19032356006232,1013041
2022-02-14,207.1865692138672,214.4169067676604,206.43860326002653,214.4169067676604,319589
2022-02-15,211.6244964599609,213.3198829035478,204.444026381742,208.4331781160199,281962
2022-02-16,209.8293609619141,214.4168912334048,209.23099737263604,214.4168912334048,156095
2022-02-17,207.28631591796875,211.973566452576,207.03699391913423,209.8293881321549,170668
2022-02-18,205.1919860839844,207.13669445174875,203.74592166782145,203.74592166782145,121832
2022-02-21,200.1556701660156,205.14210945872856,195.81747711179844,204.44401100122977,388854
2022-02-22,192.8256225585937,195.46842942042804,191.47927779960293,191.579012677086,254596
2022-02-23,197.0142364501953,200.4050093740292,195.91721362444568,197.0641038908942,122822
2022-02-24,187.19093322753903,191.77846359178784,187.19093322753903,191.77846359178784,191176
2022-02-25,195.7676239013672,196.51558984962708,184.9969112029437,185.49555516845027,348501
2022-02-28,197.3134155273437,198.4602905162291,188.78660100690908,190.48198737989827,198582
2022-03-02,202.4993133544922,206.4385975591198,194.6705971668579,196.4657184499836,344092
2022-03-03,200.9036407470703,205.04239458702355,199.45757636192744,204.79307261657115,104395
2022-03-04,196.61529541015625,198.46028403716224,195.46842045871256,197.0142196843926,104044
2022-03-07,191.3296813964844,196.46570777157103,189.4846927746117,196.46570777157103,126852
2022-03-08,193.3740997314453,197.4131183941348,191.52912641854567,192.47654679191623,157770
2022-03-09,197.96163940429688,198.8591923876818,192.47655619662115,196.4657076203853,97620
2022-03-10,198.4602966308593,204.39415672784853,197.46300870809125,204.39415672784853,141825
2022-03-11,207.2364196777344,208.3832946260437,202.4993023581352,208.3832946260437,941549
2022-03-14,202.1003875732422,210.87652416821507,201.6017436214529,210.87652416821507,195691
2022-03-15,198.26084899902344,204.44403129218367,195.1193828023825,204.44403129218367,249458
2022-03-16,198.1112518310547,201.45217266267068,197.4630207287564,201.45217266267068,194237
2022-03-17,198.01150512695312,202.3995655681568,197.46299376745145,199.45756946207217,185735
2022-03-21,196.56546020507807,201.45216505255885,195.4684373777304,201.45216505255885,190183
2022-03-22,195.2191162109375,198.51016948939244,194.47115024844348,198.16111261993265,148183
2022-03-23,195.2191162109375,198.90907858242667,193.52372973943235,198.2109800609136,142676
2022-03-24,195.119384765625,196.46572960879007,194.1719642399269,194.9697976574541,84197
2022-03-25,203.49658203125,204.84291145328703,201.3524040950063,204.84291145328703,944278
2022-03-28,198.01150512695312,207.73506163822915,196.96434984379627,206.93722831689988,288756
2022-03-29,197.0641021728516,200.2554205234738,196.5654582050229,199.9562310992953,144573
2022-03-30,197.6125946044922,199.4575833373248,196.81477644506765,198.4602954206382,129206
2022-03-31,204.4440155029297,207.48574658194207,196.5654473339253,197.6624548720344,577236
2022-04-01,201.10308837890625,203.44672090769708,199.45756951735007,203.44672090769708,212444
2022-04-04,206.6879119873047,208.8819422676937,201.0532415834187,202.5491733951483,313977
2022-04-05,204.6434783935547,209.2808763577323,204.14483443293813,206.9871110954149,519932
2022-04-06,203.5963287353516,206.58819258285067,202.6987756680644,203.5963287353516,161030
2022-04-07,213.56919860839844,213.76866836317325,202.8982210763934,203.44673246721263,1121360
2022-04-08,210.82667541503903,218.65539223894945,210.4277663052148,216.7106836980936,367690
2022-04-11,205.6407623291016,211.8239442774245,204.444019890298,211.8239442774245,243494
2022-04-12,202.6489105224609,205.4413198552368,199.95623607269405,205.4413198552368,217620
2022-04-13,204.6434783935547,207.43588761648863,203.44673593155616,203.44673593155616,176631
2022-04-18,203.79579162597656,208.88195086474744,200.4548710219812,202.0006703345373,226092
2022-04-19,200.2055511474609,205.1421233377528,199.10852834188228,204.7432142543093,217803
2022-04-20,200.5546112060547,203.44674015064544,199.7069103684645,202.4494522087305,96859
2022-04-21,200.9036407470703,203.99523926764235,200.45486424373703,200.9535081846419,127311
2022-04-22,203.7459411621093,208.7822485986357,198.9090882818261,200.45488772317285,423843
2022-04-25,199.7567901611328,203.0478436164378,199.1085438283596,200.7042107210551,126176
2022-04-26,198.26084899902344,202.2998682704723,197.46301558952385,201.45216741961525,134436
2022-04-27,195.31884765625,200.95351838759987,194.4711468267096,197.4630106240436,147606
2022-04-28,196.3659820556641,200.55460342308297,195.56816390701832,196.3659820556641,103135
2022-04-29,193.5735778808593,198.1610928629972,192.9751990835608,198.1610928629972,121616
2022-05-02,191.97792053222656,197.46300397600447,189.6342878829228,193.972496329964,81791
2022-05-04,183.4510955810547,194.47112928396007,182.50367517417789,193.32425435206787,149827
2022-05-05,192.2771148681641,192.57630428896584,183.80016751074805,186.4429744234506,444181
2022-05-06,186.19366455078125,190.28255139369736,183.50099002326905,186.89176309977967,151703
2022-05-09,177.0186004638672,189.28524455357683,176.91886558791123,186.19364600780904,317406
2022-05-10,168.19261169433594,180.85818121082,168.19261169433594,177.01861640190052,264437
2022-05-11,159.8153839111328,166.54707714919925,159.8153839111328,164.55250137495736,467374
2022-05-12,151.8370819091797,156.47446453077367,151.8370819091797,152.13627132095476,561346
2022-05-13,150.44088745117188,155.57691410551334,144.25769022946398,153.3828837449424,781462
2022-05-16,157.87066650390625,157.92053393887815,151.88693952498932,153.58232579220152,220961
2022-05-17,165.74925231933594,165.74925231933594,161.61051346192005,163.55522189832743,85200
2022-05-18,171.18446350097656,174.02674012872322,166.39749371147505,172.53080826515253,397756
2022-05-19,167.09559631347656,169.53894870724682,163.55522110581458,165.54979697295866,162957
2022-05-20,170.1871795654297,172.9795888194395,168.59152800414282,171.48365692094205,125096
2022-05-23,171.483642578125,178.66411204686014,165.99855940907102,171.6830971044278,300122
2022-05-24,165.6993865966797,174.12648193748282,164.5525115425879,174.12648193748282,134356
2022-05-25,157.42190551757812,170.48636824358718,157.42190551757812,166.59695141145303,233266
2022-05-26,159.46632385253906,162.4581874536554,149.69291492948315,158.56877085916625,166864
2022-05-27,167.394775390625,167.394775390625,164.6023663057364,165.35033220968484,157713
2022-05-30,175.7221221923828,175.7221221923828,175.7221221923828,175.7221221923828,58254
2022-05-31,184.498275756836,184.498275756836,179.51183587151607,184.498275756836,337564
2022-06-01,193.72317504882807,193.72317504882807,187.4901256585827,191.47927726833976,537665
2022-06-02,203.39686584472656,203.39686584472656,197.61259293337773,198.4104263034613,257434
2022-06-03,197.0142364501953,213.51935497270023,194.96979312079267,213.51935497270023,1145031
2022-06-06,192.1773681640625,197.06408782339489,189.4846939773392,197.01422038676188,196897
2022-06-07,193.02508544921875,199.45758967268145,189.08580109666457,191.47928608577416,252837
2022-06-08,190.033203125,196.2163847601095,189.3849568911564,196.2163847601095,120119
2022-06-09,189.8337554931641,193.1746607862079,187.93889937626537,193.1746607862079,111646
2022-06-10,188.43756103515625,191.18010298390595,187.1410836159023,187.4901404963423,81770
2022-06-13,180.4093780517578,184.49826459736448,179.4619575743336,180.60884780903103,148238
2022-06-14,182.0050506591797,187.4901343776756,175.52267899186646,175.52267899186646,141132
2022-06-15,180.90802001953125,185.645137571934,180.25978896774373,185.645137571934,54168
2022-06-16,171.88258361816406,186.29339139757727,171.88258361816406,184.49827005089804,109073
2022-06-17,171.03489685058594,174.27608294250666,166.5969681682068,169.53896480816098,85146
2022-06-20,162.508056640625,172.33134832371138,162.508056640625,171.13460591385754,139624
2022-06-21,170.43649291992188,170.5860952326415,162.55792474032825,162.55792474032825,149805
2022-06-22,167.04574584960938,175.47282670122752,165.54981379722483,171.33408744326002,123097
2022-06-23,171.08474731445312,172.53081176845316,167.8435615442365,168.54166005126348,83163
2022-06-24,174.72483825683594,178.4148004691263,171.98229651268142,174.52538371892405,75456
2022-06-27,174.0766143798828,177.96603129041074,173.52810296496057,177.46738731637348,62705
2022-06-28,172.73025512695312,175.02402025930252,171.5335127327637,174.02673239457715,42297
2022-06-29,173.02944946289062,174.97415781106736,169.83813124826656,172.03216156973275,61227
