Date,Close,High,Low,Open,Volume
2021-08-09,154.10853576660156,158.50495244521218,151.02168515457296,157.14861310342374,102098
2021-08-10,145.7366485595703,156.5873787002529,139.9371186583019,156.5873787002529,156650
2021-08-11,146.15756225585938,149.47826492495238,136.2422275231421,145.97048343081175,481284
2021-08-12,145.9237060546875,148.16868043855692,144.47382022322228,145.4092285953677,73016
2021-08-13,146.1107940673828,153.1263572998743,145.17538563638394,146.57849828288224,154183
2021-08-16,143.7722625732422,147.56066929894843,142.22884448319834,146.11078348130792,65853
2021-08-17,139.75003051757812,145.87695932460082,138.44046426757097,145.87695932460082,87761
2021-08-18,137.9259796142578,141.85469243523224,137.50504864651072,141.24668262328652,79669
2021-08-20,134.1543731689453,140.45629261185175,132.7221200746149,138.40338776819905,93450
2021-08-23,127.51828002929688,136.8756705563319,125.51311971292044,136.54147231372482,142596
2021-08-24,132.67437744140625,133.53373805306532,127.94794507099373,127.94794507099373,55027
2021-08-25,133.91567993164062,138.97631103549745,133.00858911341007,136.54147757735907,162871
2021-08-26,135.4434051513672,137.01887770831394,134.34533571715218,136.20726180344334,61690
2021-08-27,132.76986694335938,137.49629931850663,131.76728684690218,135.58662849463846,74849
2021-08-30,137.9259796142578,138.78534027210102,133.96341827359615,133.96341827359615,81881
2021-08-31,136.2550048828125,140.36079990273726,135.8253318786692,139.40596452924925,65850
2021-09-01,134.29757690429688,140.12207796617744,133.6769397973754,138.45111621871027,113326
2021-09-02,133.58148193359375,136.1118047752155,132.72213580301045,135.300188764394,62195
2021-09-03,136.0163116455078,138.45114504119337,135.0137314743863,135.15696553862267,64520
2021-09-06,133.34275817871094,137.73500685962634,132.72212099471793,137.44855332484804,66408
2021-09-07,133.6292266845703,136.44598852459546,133.19955361908063,136.44598852459546,29401
2021-09-08,132.29246520996094,136.54148039215363,130.8124672288465,136.54148039215363,54330
2021-09-09,131.4808349609375,135.5866301977537,130.00083713992288,135.5866301977537,93777
2021-09-13,132.10147094726562,134.6317786905478,131.67178340212322,134.6317786905478,61574
2021-09-14,135.0137176513672,135.9208229230928,133.67695393982166,134.6317893251061,63253
2021-09-15,136.11178588867188,137.49629427122667,129.95310062169952,137.49629427122667,235230
2021-09-16,134.727294921875,138.30792804804497,134.15438779383442,136.5414765446144,58386
2021-09-17,133.0563201904297,136.20726538722852,131.76728655927954,135.58662819867897,79957
2021-09-20,129.8576202392578,135.01372580325764,129.28471314564334,130.52600213538628,77997
2021-09-21,128.8072967529297,130.6692375415679,124.31957303876372,129.857621578847,125197
